Combination_ID,Combination_Name,Selection_Idx,Crossover_Idx,Mutation_Idx,LocalSearch_Idx,Instance,BKS_Fitness,BKS_Vehicles,BKS_Distance,Best_Fitness,Best_Vehicles,Best_Distance,Is_Feasible,Total_Time,Time_To_Best,Num_Improvements,Longest_Stagnation
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC1_2_5,3782.7999999999997,20,2702.0,3859.0739684277833,20,2756.4814060198455,True,62.92587971687317,13.024343013763428,7,49.90140700340271
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC1_2_6,3781.3999999999996,20,2701.0,3781.4495434217365,20,2701.0353881583833,True,73.5574426651001,14.9441819190979,4,58.61319136619568
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC1_2_7,3781.3999999999996,20,2701.0,3781.4495434217365,20,2701.0353881583833,True,70.47502112388611,66.11260056495667,9,16.938920736312866
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC1_2_8,4628.5199999999995,19,3354.0,4262.797694884898,21,3001.9702076654216,True,71.90787029266357,10.434381246566772,5,61.47338342666626
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC1_2_9,3704.64,18,2724.0,3802.3340546234663,18,2795.8338636937256,True,73.44037652015686,54.980082511901855,10,18.460229635238647
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC1_2_10,3942.28,17,2942.0,4463.91488555275,19,3234.7209315599644,True,60.14560651779175,50.222193479537964,7,16.182840824127197
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC2_2_1,2162.7200000000003,6,1931.0,2163.2156032919056,6,1931.4425029392014,True,91.37016797065735,13.330091953277588,1,78.0400161743164
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC2_2_2,2106.7200000000003,6,1881.0,2232.968047476784,6,1993.721470961414,True,92.99056124687195,8.465472936630249,2,84.5249981880188
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC2_2_3,2065.28,6,1844.0,2345.9236314938157,7,2057.8277469243994,True,68.66540169715881,40.86159539222717,6,29.067726135253906
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC2_2_4,1979.0400000000002,6,1767.0,2284.850683703989,7,2004.2549857052531,True,84.62036991119385,81.04627251625061,10,38.376930713653564
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC2_2_5,2117.92,6,1891.0,2125.092761583368,6,1897.4042514137213,True,90.85132145881653,26.118138074874878,4,64.73303270339966
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC2_2_6,2080.96,6,1858.0,2185.231643452134,6,1951.099681653691,True,103.6988468170166,93.50151133537292,5,72.61920094490051
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC2_2_7,2072.0,6,1850.0,2093.468214208268,6,1869.1680484002388,True,83.28097367286682,68.0536642074585,5,38.86241173744202
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC2_2_8,2042.88,6,1824.0,2275.035503805371,7,1995.645178776641,True,80.37619113922119,70.27141666412354,6,45.544639110565186
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC2_2_9,2076.48,6,1854.0,2109.2746800398304,6,1883.2809643212768,True,73.24186682701111,13.319162368774414,3,59.92264103889465
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC2_2_10,2035.0400000000002,6,1817.0,2181.5499318984785,6,1947.81243919507,True,102.38806080818176,102.387948513031,5,45.310404539108276
