Combination_ID,Selection_Idx,Crossover_Idx,Mutation_Idx,LocalSearch_Idx,Instance,BKS_Fitness,BKS_Vehicles,Best_Fitness,Best_Vehicles,Best_Distance,Is_Feasible,Total_Time,Time_To_Best,Num_Improvements,Longest_Stagnation
combo_1,0,1,0,0,bar-n100-1,990.3529411764706,6,1036.3529411764707,6,766.0,True,60.812400341033936,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,bar-n100-2,707.8888888888888,5,748.0,6,561.0,True,60.93281006813049,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,bar-n100-3,1009.2941176470589,6,1044.4705882352941,6,772.0,True,60.68340539932251,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,bar-n100-4,2070.0,12,2161.6,13,1158.0,True,60.48689866065979,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,bar-n100-5,1102.6315789473686,6,1161.842105263158,6,883.0,True,60.93485760688782,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,bar-n100-6,935.75,3,991.25,4,793.0,True,60.56104230880737,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-1,3271.7647058823527,13,3424.5882352941176,14,1878.0,True,60.635573863983154,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-2,2007.7647058823532,6,2206.5882352941176,7,1563.0,True,60.54365372657776,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-3,814.8571428571428,3,822.6190476190476,4,691.0,True,62.45909333229065,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-4,572.0,3,610.2105263157895,3,527.0,True,65.75197958946228,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-5,1206.2222222222222,5,1220.2777777777776,5,955.0,True,60.421228647232056,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-6,4090.9333333333334,14,4314.0,15,2157.0,True,60.46761775016785,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-7,2647.8947368421054,7,2790.9473684210525,8,1964.0,True,60.67542791366577,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,nyc-n100-1,979.8181818181818,6,1063.6363636363635,7,650.0,True,60.42843174934387,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,nyc-n100-2,767.7272727272727,4,803.1818181818182,4,589.0,True,60.47018623352051,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,nyc-n100-3,637.0,3,669.1999999999999,4,478.0,True,63.000648975372314,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,nyc-n100-4,624.1666666666667,2,707.5,3,566.0,True,60.13635039329529,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,nyc-n100-5,790.6363636363636,2,847.6363636363636,3,666.0,True,60.587437868118286,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-1,2698.7058823529414,12,2924.1176470588234,13,1657.0,True,60.12670850753784,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-2,2981.8125,15,3192.0,16,1596.0,True,60.12077498435974,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-3,1970.4736842105262,10,2067.2105263157896,12,1267.0,True,60.56071329116821,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-4,2262.0,7,2286.4736842105262,8,1609.0,True,60.65589618682861,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-5,844.2352941176471,6,864.529411764706,6,639.0,True,60.008726835250854,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-6,655.6666666666667,3,690.6666666666667,3,592.0,True,60.43937087059021,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-7,999.0588235294118,5,997.1176470588235,6,737.0,True,60.64138054847717,44.366233825683594,8,19.033332586288452
